tconst,primaryTitle,startYear,runtimeMinutes,genres,director_name
tt1524114,Collapse of the Living Dead,2011,88,"Horror,Thriller",Jason Bolinger
tt1821527,Mad in Italy,2011,90,"Horror,Thriller",Paolo Fazzini
tt1783714,Our Last Weekend,2011,82,"Drama,Horror,Mystery",Norberto Ramos del Val
tt2089759,P.O.E. Poetry of Eerie,2011,112,"Horror,Mystery",Paolo Fazzini
tt1954780,Rise of the Animals,2011,70,"Adventure,Comedy,Horror",Chris Wojcik
tt1813338,Grave Tales,2011,77,Horror,Don Fearney
tt1998208,Down to Sleep,2011,45,Horror,Ryan Lieske
tt2061869,Zombie Ass: Toilet of the Dead,2011,85,"Comedy,Horror",Noboru Iguchi
tt1929173,A Girl Named Rachel,2011,,Horror,Clinton Jordan
tt1937154,Exhumed,2011,93,Horror,Richard Griffin
tt1727261,Father's Day,2011,99,"Comedy,Horror",Adam Brooks
tt1727261,Father's Day,2011,99,"Comedy,Horror",Steven Kostanski
tt1753753,Eaters,2011,94,Horror,Marco Ristori
tt1727252,Chillerama,2011,120,"Action,Comedy,Horror",Adam Rifkin
tt1665008,Beast Beneath,2011,90,"Action,Horror,Thriller",Julian Higgins
tt2281467,Sommermärchen,2011,73,"Drama,Horror,Mystery",Chirus Guder
tt2281467,Sommermärchen,2011,73,"Drama,Horror,Mystery",Ruben Meier
tt1764644,The Dark Chronicles,2011,92,"Crime,Drama,Horror",Jake McDowell
tt1883400,The Purple House,2011,93,"Horror,Mystery,Romance",Hang-Sang Poon
tt1732648,Pilgrim Lovers,2011,84,"Drama,Horror,Romance",Alvin Yapan
tt3431350,The Demon Club,2011,,Horror,Johann Tetreault
tt1657303,Wraith Island,2011,,Horror,Sioned Page
tt1728973,The Family,2011,88,"Horror,Thriller",Wolfgang Meyer
tt2013264,Safe Haven: A Zombie Movie,2011,80,"Adventure,Horror,Sci-Fi",Ephraim Adamz
tt1626139,Donner Pass,2011,90,Horror,Elise Robertson
tt5991610,Mangala,2011,,"Drama,Horror",Tulasi Ram Osho
tt1823267,Weekend at the Cabin,2011,89,Horror,Jason Moulton
tt1797498,Submerged,2011,90,"Horror,Mystery,Thriller",Ben McKenzie
tt1273207,Deadheads,2011,96,"Adventure,Comedy,Horror",Drew T. Pierce
tt1273207,Deadheads,2011,96,"Adventure,Comedy,Horror",Brett Pierce
tt1883221,I Hate L.A.,2011,,"Comedy,Horror,Mystery",Heidi Hornbacher
tt2251277,Daemoniac,2011,97,"Drama,Horror",Desta Tedros Reff
tt1859566,Pelukan Janda Hantu Gerondong,2011,,Horror,Helfi C.H. Kardit
tt2175535,Adam Chaplin,2011,84,"Action,Crime,Horror",Emanuele De Santi
tt2074362,Flat 3A,2011,95,"Drama,Horror,Thriller",Azhari Mohd Zain
tt1883221,I Hate L.A.,2011,,"Comedy,Horror,Mystery",Tyrrell Shaffner
tt1877560,Arwah Goyang Karawang,2011,90,"Comedy,Horror",Helfi C.H. Kardit
tt1664664,Hidden 3D,2011,81,"Horror,Thriller",Antoine Thomas
tt1826689,Hide,2011,84,"Horror,Thriller",Jamison Brandi
tt1910522,Cult Movie,2011,50,Horror,Athyn Ritter
tt1988841,Yorktown,2011,78,Horror,Michael Felts
tt1674185,Exit 101,2011,109,"Comedy,Horror",Doug Cole
tt1815979,The Horror of Barnes Folly,2011,,"Comedy,Horror",Jonathan Rach
tt1727885,Vamp U,2011,100,"Action,Comedy,Horror",Maclain Nelson
tt1656197,The Speak,2011,83,Horror,Anthony Pierce
tt1762358,The Millennium Bug,2011,88,"Fantasy,Horror,Sci-Fi",Kenneth Cran
tt2309648,The Oracle,2011,,Horror,David Dietrich
tt10414032,Dracula: The Vampire and the Voivode,2011,84,"Documentary,Horror",Michael Bayley Hughes
tt1721493,End of the Road,2011,95,"Horror,Thriller",J.P. Pierce
tt1235154,Monsterpiece Theatre Volume 1,2011,93,"Comedy,Horror",Ethan Terra
tt2241389,Only Human,2011,75,"Drama,Horror,Romance",Ryan Maurer
tt1699231,Quarantine 2: Terminal,2011,86,"Horror,Sci-Fi,Thriller",John Pogue
tt1642665,The Depraved,2011,94,"Horror,Thriller",Andy Fetscher
tt1837650,San Lazaro,2011,97,"Comedy,Horror,Thriller",Wincy Aquino Ong
tt1715362,Zombie Apocalypse: Redemption,2011,101,"Action,Horror",Ryan Thompson
tt17028930,Horror 88,2011,,Horror,Hassan Medina
tt1667133,The Taint,2011,75,"Action,Comedy,Horror",Dan Nelson
tt2089759,P.O.E. Poetry of Eerie,2011,112,"Horror,Mystery",Giovanni Pianigiani
tt1735485,The Tunnel,2011,94,"Horror,Mystery,Thriller",Carlo Ledesma
tt2175535,Adam Chaplin,2011,84,"Action,Crime,Horror",Giulio De Santi
tt1867570,The Orphan Girl Without an Arm,2011,97,"Drama,Horror",Jacques Richard
tt1556193,O Barão,2011,105,"Drama,Horror,Mystery",Edgar Pêra
tt1622979,Final Destination 5,2011,92,"Horror,Thriller",Steven Quale
tt2219638,The Collective,2011,110,"Horror,Sci-Fi,Thriller",Dakota Meyer
tt1325723,Choose,2011,83,"Crime,Drama,Horror",Marcus Graves
tt17072496,Amazing Sucking Slit-Mouthed Woman is Real,2011,120,"Drama,Horror",Daisuke Yamanouchi
tt5934182,Moonlight,2011,87,Horror,Jil Wong
tt2075292,Monster Killer,2011,87,"Action,Horror",Takanori Tsujimoto
tt1621446,The Task,2011,94,Horror,Alex Orwell
tt2219638,The Collective,2011,110,"Horror,Sci-Fi,Thriller",D.P. Bonnell
tt2755438,Bee Dead,2011,89,"Comedy,Horror",Philip Hirzel
tt1680119,The Disco Exorcist,2011,80,"Comedy,Horror",Richard Griffin
tt1942116,The Watching,2011,105,Horror,Dane McCarthy
tt1522846,The Bunny Game,2011,76,Horror,Adam Rehmeier
tt3398414,Larmes de sang,2011,82,Horror,Mark Koumagnon
tt1185244,The Great Ghost Rescue,2011,95,"Family,Fantasy,Horror",Yann Samuell
tt3681146,The Hitchhiker's Project,2011,81,"Documentary,Horror",Madeline McQueen
tt1828149,Carrier,2011,91,"Drama,Horror,Thriller",Erik Rodgers
tt1843880,Code Blue,2011,81,"Drama,Horror,Mystery",Urszula Antoniak
tt2040555,The Marshmallow Ghosts Present Corpse Reviver No. 2,2011,,Horror,Rebecca Ulmo
tt1662519,Krokodyle,2010,,"Biography,Fantasy,Horror",Stefano Bessoni
tt1493828,Removal,2010,91,"Drama,Horror,Mystery",Nick Simon
tt1182942,S.N.U.B!,2010,74,"Horror,Thriller",Jonathan Glendening
tt1606304,Niyang Rapik,2010,110,"Horror,Mystery,Thriller",Ahmad Idham
tt1327200,The Reeds,2010,86,"Horror,Mystery,Thriller",Nick Cohen
tt1548635,Siren,2010,80,"Horror,Thriller",Andrew Hull
tt1996330,Mr. Rivers,2010,103,"Horror,Mystery,Thriller",Chris Atkins
tt2053354,Echap,2010,78,Horror,Dist De Kaerth
tt28485184,Ero Kowai Kaidan Vol 4: Curse,2010,92,Horror,Kôji Kawano
tt8493250,Setteekh,2010,67,"Horror,Mystery,Thriller",Evgeniy Pavlov
tt1776844,Break,2010,88,Horror,Nicholas Sayers
tt0445054,7 Days,2010,105,"Drama,Horror",Daniel Grou
tt1623771,Stitches,2010,71,Horror,Trevor Fleming
tt2101477,The Raven,2010,85,Horror,Ryan Cultrera
tt1336601,La meute,2010,84,Horror,Franck Richard
tt1996330,Mr. Rivers,2010,103,"Horror,Mystery,Thriller",Felix Borens Jr.
tt1996330,Mr. Rivers,2010,103,"Horror,Mystery,Thriller",Teresa Cook
tt1454542,Sci-Fi High: The Movie Musical,2010,92,"Comedy,Horror,Musical",Dan Bellusci
tt1996330,Mr. Rivers,2010,103,"Horror,Mystery,Thriller",Elisha Cook
tt1655617,Bestseller,2010,117,"Horror,Mystery,Thriller",Lee Jeong-ho
tt28482504,Erotic Scary Stories Vol.1 - Iguana Woman,2010,72,Horror,Naoyuki Tomomatsu
tt1996330,Mr. Rivers,2010,103,"Horror,Mystery,Thriller",Brian Moore
tt28484924,Erotic Scary Stories Vol.2 - Poltergeist,2010,70,Horror,Naoyuki Tomomatsu
tt1666700,Psycho Gothic Lolita,2010,88,"Action,Horror",Gô Ohara
tt1572491,The Last Circus,2010,107,"Comedy,Drama,Horror",Álex de la Iglesia
tt1611948,Nick the Geek,2010,78,"Comedy,Fantasy,Horror",Nick Samaras
tt1704721,Hole,2010,94,"Crime,Horror,Thriller",Joaquin Montalvan
tt1444331,The Incubus,2010,97,"Drama,Fantasy,Horror",Marcie Gorman
tt1672625,Plaster Rock,2010,92,Horror,Jacqueline Giroux
tt1692301,Cold Creepy Feeling,2010,87,"Horror,Thriller",Keith Kurlander
tt1787059,Damping Malam,2010,90,"Drama,Horror,Thriller",Ahmad Idham
tt1760970,Jangan Pandang Belakang Congkak 2,2010,90,"Comedy,Fantasy,Horror",Ahmad Idham
tt2024483,Psycho Ranger,2010,65,Horror,Lloyd James
tt1285219,Ghosts Don't Exist,2010,99,Horror,Eric Espejo
tt1996330,Mr. Rivers,2010,103,"Horror,Mystery,Thriller",Shaun Atkins
tt8923394,Casting,2010,75,Horror,Juan Pablo Richter
tt1652303,Lake Death,2010,,Horror,Creep Creepersin
tt1921061,Piotrek Trzynastego,2010,87,"Comedy,Horror",Piotr Matwiejczyk
tt1816082,Zombrex: Dead Rising Sun,2010,,Horror,Keiji Inafune
tt1774567,Dead Rising: The Movie,2010,83,Horror,Keiji Inafune
tt1559033,Prowl,2010,84,Horror,Patrik Syversen
tt1608776,Kurt Josef Wagle and the Legend of the Fjord Witch,2010,82,"Comedy,Horror",Tommy Wirkola
tt1720101,Eternal Kiss,2010,,Horror,Paul Andrew Kimball
tt1477076,Saw 3D,2010,90,"Horror,Mystery",Kevin Greutert
tt1486670,F,2010,79,"Crime,Drama,Horror",Johannes Roberts
tt2149265,Yule Die,2010,81,Horror,Seth Middleton
tt2014264,Keepsake,2010,101,Horror,Paul Moore
tt1849201,Very Normal Activity,2010,65,"Comedy,Horror,Thriller",Mario R. Coello
tt1640569,The Super,2010,98,Horror,Brian Weaver
tt1391034,And Soon the Darkness,2010,91,"Drama,Horror,Mystery",Marcos Efron
tt1743906,10 Days to Die,2010,88,"Horror,Thriller",Elaine Niessner
tt1601215,No Reason,2010,75,Horror,Olaf Ittenbach
tt1464535,Cold Prey III,2010,95,"Horror,Thriller",Mikkel Brænne Sandemose
tt1403210,Orgy of the Damned,2010,92,"Fantasy,Horror,Thriller",Creep Creepersin
tt1475531,Cannibal,2010,104,"Horror,Romance,Thriller",Benjamin Viré
tt1790694,Final Project: The Cooke Homestead,2010,48,Horror,Kurt Nolen
tt1396221,Passion Play,2010,94,"Drama,Fantasy,Horror",Mitch Glazer
tt1245111,Psychic Experiment,2010,93,"Horror,Sci-Fi",Mel House
tt1628038,Eden Burning,2010,76,Horror,Mike Laloe
tt1562295,Ed Gein: The Musical,2010,92,"Comedy,Horror,Musical",Steve Russell
tt1491603,Insane,2010,87,Horror,Anders Jacobsson
tt1390403,Cut,2010,87,"Horror,Mystery,Thriller",Dominic Burns
tt1787636,300 Killers,2010,75,"Action,Horror,Thriller",Matt Jaissle
tt1787073,Hantu Kak Limah Balik Rumah,2010,100,"Comedy,Fantasy,Horror",Mamat Khalid
tt1704705,Danger. Zombies. Run.,2010,80,"Comedy,Horror",Brian Wimer
tt1772275,Ghost Stories 4,2010,48,"Documentary,Horror",Dan T. Hall
tt1790653,Brujeria Fantasma,2010,90,Horror,Rod Lopez
tt0990363,Detention,2010,81,"Horror,Thriller",James D.R. Hickox
tt0907305,Prey,2010,90,"Adventure,Drama,Horror",Antoine Blossier
tt1244658,Burning Bright,2010,89,"Drama,Horror,Thriller",Carlos Brooks
tt1679265,Pixel,2010,45,"Drama,Horror,Thriller",Jeff Angel
tt9563648,Dokuro: Act 2,2010,72,Horror,Hiroa
tt3329600,Abnormis,2010,106,Horror,Maik Ude
tt1303782,Ghost from the Machine,2010,86,"Horror,Sci-Fi",Matt Osterman
tt1666348,Vixen Highway 2006: It Came from Uranus!,2010,250,"Action,Horror,Thriller",Vivita
tt1645078,Hellphone,2010,92,"Comedy,Horror",Jason Marc Pierce
tt8750124,Hatchet Sisters,2010,75,Horror,Jeremy Tidwell
tt1690097,666,2010,85,Horror,Honey Blanca
tt1604064,Zombie Beach,2010,71,"Action,Comedy,Horror",Mukesh Asopa
tt9536894,Dokuro: Act 1,2010,75,"Drama,Horror",Hiroa
tt3085376,In the Absence of Evil,2010,46,Horror,Keith Munden
tt3058430,Deadville,2010,82,Horror,Kieran Majury
tt1662556,Piranha-Man vs. Werewolf Man: Howl of the Piranha,2010,70,"Comedy,Horror",Steve Goldenberg
tt4132172,The House in the Woods,2010,129,Horror,Clay von Carlowitz
tt1620604,We Are What We Are,2010,90,"Drama,Horror",Jorge Michel Grau
tt1692860,Killer Headlines,2010,93,"Crime,Horror,Mystery",Jeffrey Michaelis
tt1831744,The Haunted House Project,2010,84,Horror,Lee Cheol-ha
tt1176175,Dozers,2010,85,Horror,Harry James Picardi
tt1698656,Sparrow,2010,72,Horror,Shaun Troke
tt1790694,Final Project: The Cooke Homestead,2010,48,Horror,Helena Þórsdóttir
tt1396219,Outcast,2010,98,"Fantasy,Horror",Colm McCarthy
tt3063586,A Fucking Cruel Nightmare,2010,83,Horror,Sebastian Zeglarski
tt4510832,Zoe,2010,,"Horror,Thriller",Theo Avgerinos
tt1411232,Night Wolf,2010,81,"Action,Horror,Thriller",Jonathan Glendening
tt1592209,The Defiled,2010,100,"Drama,Horror,Sci-Fi",Julian Grant
tt1587666,Alien Vengeance,2010,91,"Horror,Sci-Fi",Jason Liquori
tt1509109,Basement,2010,77,"Horror,Thriller",Asham Kamboj
tt1754000,Rabies,2010,90,Horror,Aharon Keshales
tt1991164,"Reunion Trip, Tape One",2010,86,"Comedy,Horror,Thriller",Will Braddock
tt1327709,Cyrus,2010,87,"Crime,Horror,Mystery",Mark Vadik
tt1499220,Dead Cert,2010,92,"Action,Horror",Steven Lawson
tt1671456,Dhrona 2010,2010,150,"Action,Drama,Horror",Shaji Kailas
tt11670194,Surrealistica Uniferno,2010,75,Horror,Cosmotropia de Xam
tt4581182,Inanna Hotel,2010,,Horror,Graziano Misuraca
tt1781889,Presence of Darkness,2010,91,Horror,Josef Niznik
tt2301209,The Landlords,2010,52,Horror,Andrew Thorp
tt1410295,Beauty and the Beast,2010,90,"Drama,Fantasy,Horror",David Lister
tt1730216,Next Door,2010,90,"Horror,Mystery,Thriller",Andrew Sawyer
tt1732659,In Ghost House Inn,2010,136,"Comedy,Horror",Lal
tt1763261,Motion Sickness,2010,114,"Fantasy,Horror,Mystery",S.M. Kerstein
tt3230166,Takien: The Haunted Tree,2010,,Horror,Saiyon Srisawat
tt1620421,Affair,2010,75,Horror,Nayato Fio Nuala
tt1640569,The Super,2010,98,Horror,Evan Makrogiannis
tt1590984,The Menstruating Ghost of Puncak,2010,,"Comedy,Horror",Steady Rimba
tt1631699,Dendam Pocong Mupeng,2010,,Horror,Steady Rimba
tt1718842,Nakalnya Anak Muda,2010,75,"Horror,Thriller",Nayato Fio Nuala
tt1468381,Undocumented,2010,96,Horror,Chris Peckover
tt1611947,Womb Ghosts,2010,88,Horror,Dennis Law
tt2113726,Night of Horror,2010,66,Horror,Emmanuel Oppong Boamah
tt1697696,Project Nine,2010,75,"Drama,Horror,Sci-Fi",Jason Stoy
tt1727364,The Black Box,2010,80,Horror,David Sherbrook
tt1634800,Maximum Shame,2010,80,"Fantasy,Horror,Musical",Carlos Atanes
tt5349016,Texas Road,2010,55,Horror,Dylan Pearce
tt1997606,Midnight Beating,2010,85,"Horror,Thriller",Jiabei Zhang
tt1270761,Don't Be Afraid of the Dark,2010,99,"Fantasy,Horror,Thriller",Troy Nixey
tt1743906,10 Days to Die,2010,88,"Horror,Thriller",Michael Sergi
tt2242332,Occhi,2010,72,Horror,Lorenzo Bianchini
tt1488032,Pickman's Muse,2010,77,"Horror,Sci-Fi,Thriller",Robert Cappelletto
tt1540790,Birth of Separation,2010,105,"Drama,Horror,Romance",Michael Mansfield
tt1723750,City of Darkness,2010,71,"Fantasy,Horror,Thriller",Mark Newton
tt1631824,Te[rekam],2010,75,Horror,Nayato Fio Nuala
tt1337505,Jack in the Box,2010,88,Horror,Frank Kerr
tt1664034,Slaughter Weekend,2010,81,"Comedy,Horror",Robert Nemere
tt1784645,Survival Camp,2010,55,Horror,Alex Pucci
tt1491603,Insane,2010,87,Horror,Tomas Sandquist
tt1631739,Kain Kafan Perawan,2010,85,Horror,Nayato Fio Nuala
tt37895819,L'amour du diable,2010,,Horror,Melchy Obiang
tt1786726,The Third Phase: The Trilogy,2010,60,Horror,Martin Sommerdag
tt1748161,Pengantin Pantai Biru,2010,74,Horror,Nayato Fio Nuala
tt1612774,Rubber,2010,82,"Comedy,Fantasy,Horror",Quentin Dupieux
tt1702399,The Maniac Project,2010,75,"Action,Comedy,Horror",N. Andrew Elliot
tt1332570,Night Terrors,2010,96,"Comedy,Horror",Bobby Ray Akers Jr.
tt1717229,The Unforgiving,2010,75,"Horror,Thriller",Alastair Orr
tt1792043,Corn Stalk,2010,49,"Comedy,Horror",Danny MAlin
tt1617072,Curio,2010,98,"Horror,Mystery,Thriller",Steven Nesbit
tt1740684,Midori-ko,2010,55,"Animation,Horror,Sci-Fi",Keita Kurosaka
tt1637709,The Death I Dreamed Of,2010,90,"Drama,Horror,Romance",Panagiotis Kravvas
tt1094597,The Quiet Ones,2010,85,"Drama,Horror,Thriller",Amel J. Figueroa
tt1833127,Vampire Warriors,2010,100,"Action,Comedy,Horror",Dennis Law
tt1555095,The Burningmoore Incident,2010,86,"Horror,Thriller",John Williams
tt1078897,Hysteria,2010,,"Horror,Thriller",Frank Lin
tt0988655,A Flat,2010,103,"Drama,Horror,Thriller",Hemant Madhukar
tt1748168,Pocong Jumat Kliwon,2010,77,"Comedy,Horror",Nayato Fio Nuala
tt1167675,Saint,2010,88,"Comedy,Fantasy,Horror",Dick Maas
tt1401631,Slime City Massacre,2010,85,"Action,Horror,Sci-Fi",Gregory Lamberson
tt1207924,Blood + Roses,2010,78,Horror,Simon Aitken
tt1697696,Project Nine,2010,75,"Drama,Horror,Sci-Fi",Brendan Nagle
tt1817736,Pocong Rumah Angker,2010,,"Comedy,Horror",Nayato Fio Nuala
tt3347192,CreepyVille,2010,,Horror,David Kassman
tt3446122,Dementia: Alone,2010,,Horror,Carla Saunders
tt1795620,Låt den rätte komma ut,2010,87,"Action,Comedy,Horror",Victor Säf
tt1411236,Stalker,2010,77,"Horror,Thriller",Martin Kemp
tt1756461,Crowbar,2010,100,"Horror,Thriller",Scott Phillips
tt1583356,Rammbock: Berlin Undead,2010,63,"Action,Drama,Horror",Marvin Kren
tt1595006,The Last Zombi Hunter,2010,75,"Action,Horror,Sci-Fi",S.N. Sibley
tt1500906,Vampires,2010,88,"Comedy,Fantasy,Horror",Vincent Lannoo
tt2077762,Hero,2010,110,Horror,Hong-ik Kim
tt1686827,Whiskey Blue,2010,90,"Action,Adventure,Horror",Jeffrey Grellman
tt1584747,The Magnificent Dead,2010,91,"Adventure,Drama,Horror",Shane Scott
tt2175585,Bloody Good Movie,2010,92,"Comedy,Horror",Dan Finnen
tt1300159,Growth,2010,90,"Horror,Sci-Fi",Gabriel Cowan
tt2053354,Echap,2010,78,Horror,Christophe Berthemin
tt3256288,Petals,2010,83,"Drama,Fantasy,Horror",Tyler A.M.
tt1017464,The Tortured,2010,82,"Horror,Thriller",Robert Lieberman
tt1183489,Stag Night of the Dead,2010,81,"Action,Comedy,Horror",Neil Jones
tt1283947,Sinister Heaven,2010,99,"Drama,Fantasy,Horror",Justin McAleece
tt1703122,Shirome,2010,83,Horror,Kôji Shiraishi
tt1560962,Killed on the Fourth of July,2010,,Horror,J.D. Lifshitz
tt1675758,The Maze,2010,86,"Action,Horror,Thriller",Stephen Shimek
tt1773638,Pursuit of a Legend,2010,87,"Horror,Mystery,Thriller",Michael Shane Leighton
tt1808221,Kaalo,2010,79,"Action,Drama,Horror",Wilson Louis
tt1594913,Black Eve,2010,78,Horror,Ryan M. Andrews
tt1677609,The Apparition of Roxanne,2010,,Horror,Debbie McAlister
tt1422653,Groupie,2010,79,"Crime,Horror,Mystery",Mark L. Lester
tt3100300,The Last Long Hike,2010,81,"Adventure,Horror,Thriller",Jesse Long
tt1760446,Legend of Siren XXX,2010,71,"Adult,Drama,Horror",Shintarô Ashizuka
tt6189784,Write a Book About It,2010,116,"Horror,Musical",Actually Huizenga
tt8729006,The Bhoot of Rose Ville,2010,113,Horror,Sanghamitra Chaudhuri
tt1545503,The Pizza Delivery Massacre,2010,90,"Comedy,Horror",Kenny Joslen
tt1810636,Haunted Changi,2010,79,"Horror,Mystery,Thriller",Wai Keung Lau
tt1590190,The Book of Zombie,2010,61,"Action,Comedy,Horror",Paul Cranefield
tt1517506,The Hair of the Beast,2010,92,"Adventure,Horror",Philippe Gagnon
tt2109160,M y M: Matilde y Malena,2010,,Horror,Victor Curay Fernández
tt1928124,Beware,2010,94,Horror,Jason Daly
tt1975310,Tomato Man,2010,80,Horror,Matthew W. Enstrom
tt1645844,Popsicle,2010,49,"Documentary,Drama,Horror",Bruce Feagle
tt1379714,Braincell,2010,100,"Drama,Horror,Mystery",Alexander McGregor Birrell
tt1594921,L.A. Zombie,2010,103,"Adult,Horror",Bruce LaBruce
tt1244093,Hisss,2010,98,"Comedy,Drama,Horror",Jennifer Lynch
tt1708427,Curse of the Deserted,2010,96,"Drama,Horror,Mystery",Chi-Leung Lo
tt2301209,The Landlords,2010,52,Horror,Marty Shutter
tt1645830,Paranormal Calamity,2010,90,"Comedy,Horror",John Wesley Norton
tt2108477,Bir Katilin Anatomisi,2010,,Horror,Serkant Yasar Kutlubay
tt1929309,Mallika,2010,135,"Horror,Mystery,Thriller",Wilson Louis
tt1741524,Scary True Stories: The Movie,2010,75,Horror,Kosuke Muroi
tt1663647,Help,2010,109,"Horror,Thriller",Rajeev Virani
tt1877741,Psychopaths,2010,75,"Horror,Thriller",Jason Impey
tt1609160,Still,2010,100,"Horror,Thriller",Tanwarin Sukkhapisit
tt1728179,Paranormal Activity 2: Tokyo Night,2010,90,"Horror,Mystery",Toshikazu Nagae
tt1609160,Still,2010,100,"Horror,Thriller",Poj Arnon
tt1335986,Dahmer vs. Gacy,2010,90,"Comedy,Horror",Ford Austin
tt4151128,Vampire in Union City,2010,48,Horror,Lucio Fernandez
tt1351784,Psychosis,2010,89,"Crime,Horror,Mystery",Reg Traviss
tt2363070,Night of the Living Heads,2010,86,Horror,Michael Gruosso
tt2091290,El Desvío - Pacto Incumplido,2010,,Horror,Juan Ramón Martinez
tt3162934,7 peccati capitali in cortometraggi d'autore,2010,84,"Crime,Drama,Horror",Domenico Guidetti
tt1722632,Post-Mortem,2010,113,Horror,Anthony Spadaccini
tt1545503,The Pizza Delivery Massacre,2010,90,"Comedy,Horror",Jim D. Fuller
tt1615153,Jimmy Tupper vs. the Goatman of Bowie,2010,70,Horror,Andrew Bowser
tt22870334,Haunted,2010,,Horror,Oskari Korenius
tt1458503,Respire,2010,87,"Horror,Thriller",David A. Cross
tt1787867,Eternity,2010,95,"Horror,Thriller",Alan Smithee
tt0923653,The Dead Undead,2010,90,"Action,Horror,Sci-Fi",Matthew R. Anderson
tt1591095,Insidious,2010,103,"Horror,Mystery,Thriller",James Wan
tt1700415,Angry,2010,85,"Action,Drama,Horror",Christopher Schönning
tt1728248,Tartarus,2010,106,"Adventure,Drama,Horror",Stefan Müller
tt1993409,Terror at Black Tree Forest,2010,65,Horror,Dustin Ferguson
tt1725620,La isla,2010,80,"Fantasy,Horror,Mystery",Michael Effenberger
tt1416343,Texas Frightmare Massacre,2010,89,"Action,Comedy,Horror",Joe Francis
tt1323962,Andrey Iskanov's Ingression,2010,,Horror,Andrey Iskanov
tt1577050,Fired,2010,87,Horror,Sajit Warrier
tt1690125,Goa Ghost Girls,2010,85,"Comedy,Crime,Horror",Jay Bajaj
tt1719680,Wendigo: Bound by Blood,2010,85,"Action,Horror,Sci-Fi",Len Kabasinski
tt2797776,Spots,2010,75,Horror,Dustin Puehler
tt1600439,Shaapit: The Cursed,2010,145,"Adventure,Horror,Romance",Vikram Bhatt
tt1401143,Rare Exports,2010,84,"Adventure,Fantasy,Horror",Jalmari Helander
tt1674769,Ashes,2010,95,"Horror,Sci-Fi,Thriller",Elias Matar
tt0464154,Piranha 3D,2010,88,"Comedy,Horror",Alexandre Aja
tt1331329,The Final Storm,2010,92,"Action,Horror,Thriller",Uwe Boll
tt1168696,Boston Girls,2010,90,"Comedy,Horror,Thriller",Gabriel Bologna
tt14889452,Spirit Stealing,2010,71,Horror,Hisaaki Nagaoka
tt1016241,Splintered,2010,81,"Horror,Thriller",Simeon Halligan
tt8090084,Goodbye Dolly,2010,50,Horror,Andrew N. Shearer
tt1391084,Killing Schrödinger's Cats,2010,90,"Horror,Sci-Fi,Thriller",King-Pin Lei
tt1740480,Cehennem 3D,2010,71,Horror,Biray Dalkiran
tt3209858,Dead American Woman,2010,75,Horror,Peter Romeo Lambert
tt1869809,VigasioSexploitation Vol.1,2010,50,"Horror,Sci-Fi",Sebastiano Montresor
tt1521784,Eye of the Sandman,2010,75,"Comedy,Horror,Musical",Dennis Belogorsky
tt0973809,Headhunter: The Assessment Weekend,2010,93,"Action,Horror,Mystery",Sebastian Panneck
